tic_id,target_name,event_time_btjd,depth_ppm,local_snr,duration_hours,fwhm_hours,egress_ingress_ratio,delta_chi2_asym,skewness,edge_event,single_point_like,final_candidate_score,ml_score,quality_score,automated_vetting_status,needs_manual_review,flag_low_snr,flag_edge_event,flag_single_point_like,flag_likely_flare_shape,flag_low_delta_chi2,flag_poor_asymmetry_fit,eb_catalog_check_status,vsx_check_status,simbad_check_status,manual_reviewer,manual_review_date,manual_review_notes,manual_disposition
229012143,HD 203,1366.32740824016,801.6526699066162,3.963977919851635,0.1333355271744949,0.1140975768739736,3.0000003349432256,37.07322228737144,-0.2542359476793349,False,False,0.6955846184369722,0.999040012710235,0.3910620822083457,flagged,True,True,False,False,False,False,False,not_attempted,not_attempted,not_attempted,,,,
12377940,HR 9102,1378.1077781484776,1339.9720191955566,3.672372672267701,0.1666650471997854,0.130086964361908,0.6666665922692805,2.892292665065156,-0.4124624035620923,False,False,0.6051922599163523,0.998947064855583,0.1724875019147094,flagged,True,True,False,False,False,True,False,not_attempted,not_attempted,not_attempted,,,,
