tic_id,target_name,event_time_btjd,depth_ppm,local_snr,duration_hours,fwhm_hours,egress_ingress_ratio,delta_chi2_asym,skewness,edge_event,single_point_like,final_candidate_score,ml_score,quality_score,automated_vetting_status,needs_manual_review,flag_low_snr,flag_edge_event,flag_single_point_like,flag_likely_flare_shape,flag_low_delta_chi2,flag_poor_asymmetry_fit,eb_catalog_check_status,vsx_check_status,simbad_check_status,manual_reviewer,manual_review_date,manual_review_notes,manual_disposition
12377940,HR 9102,1378.1077781484776,1339.9720191955566,3.672372672267701,0.1666650471997854,0.130086964361908,0.6666665922692805,2.892292665065156,-0.4124624035620923,False,False,0.6051922599163523,0.998947064855583,0.1724875019147094,flagged,True,True,False,False,False,True,False,not_attempted,not_attempted,not_attempted,,,,
428612809,TIC 428612809,2887.246604441321,835.2994918823242,3.5508315188974473,0.0666673283885757,0.0394127517902234,0.9999999990177556,-23.961776658686404,-0.1014610662374306,False,False,0.59889681495692,0.998947064855583,0.1597874183503851,flagged,True,True,False,False,False,True,True,not_attempted,not_attempted,not_attempted,,,,
