pair_id,sample_role,tic_id,target_name,sector_or_product,event_time_btjd,depth_ppm,local_snr,duration_hours,fwhm_hours,ingress_duration_hours,egress_duration_hours,egress_ingress_ratio,skewness,kurtosis,delta_chi2_asym,n_points_window,edge_event,single_point_like,detector_version,n_lc_points,ml_score,quality_score,final_candidate_score,ranker_version,flag_low_snr,flag_edge_event,flag_single_point_like,flag_likely_flare_shape,flag_low_delta_chi2,flag_poor_asymmetry_fit,needs_manual_review,automated_vetting_status,eb_catalog_check_status,vsx_check_status,simbad_check_status,vetter_version,ra_deg,dec_deg,vsx_match_name,vsx_variable_type,vsx_sep_arcsec,simbad_main_id,simbad_otype,simbad_otypes,simbad_sep_arcsec,tess_eb_check_status,tess_eb_match_id,tess_eb_sep_arcsec,external_false_positive_flag,external_vetting_notes,external_vetter_version,flag_external_catalog_match,cache_used,scan_timestamp,success,failure_reason,recommended_review_priority,consolidation_version
27,target,436840249,33 Ari,TIC 436840249,1804.8247037405329,3418.5051918029785,8.101375608012809,0.0666656662506284,0.0387780126475263,0.0333328387350775,0.0333328275155508,0.9999996634092064,-0.8101994347058414,5.778166267504821,-10.133300687439371,716,False,False,phase3_v1,14739,0.92270243,0.3645619023605764,0.6881897328637446,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,40.17133333333333,27.060861111111112,,,,*  33 Ari,PM*,,0.6580493206682974,not_found,,,no_external_match,"SIMBAD: *  33 Ari otype=PM* (0.7"")",phase5c_v1,False,False,2026-05-15T21:06:17.908963,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
22,target,63790159,gam Tri,TIC 63790159,1805.0091735876472,1071.6915130615234,6.985797151721878,0.066665398018813,0.0569736433080834,0.0333327045918849,0.033332693426928,0.9999996650449732,-0.7022069516355502,2.1476598585568105,10.576202919917591,701,False,False,phase3_v1,14756,0.9214674,0.3408013791272785,0.6669122348876431,phase4_v1,False,False,False,False,False,True,True,flagged,not_attempted,not_found,matched,phase5_v1,34.32883333333333,33.84711111111111,,,,* gam Tri,PM*,,0.7257198156500323,not_found,,,no_external_match,"SIMBAD: * gam Tri otype=PM* (0.7"")",phase5c_v1,False,False,2026-05-15T21:06:17.859696,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
3,target,229012143,HD 203,TIC 229012143,1366.32740824016,801.6526699066162,3.963977919851635,0.1333355271744949,0.1140975768739736,0.0333338790023844,0.1000016481721104,3.0000003349432256,-0.2542359476793349,-0.0129450436174312,37.07322228737144,682,False,False,phase3_v1,18290,0.9214674,0.3910620822083457,0.6567983238013676,phase4_v1,True,False,False,False,False,False,True,flagged,not_attempted,not_found,matched,phase5_v1,1.7090416666666668,-23.10761111111111,,,,HD    203,PM*,,1.182127167496498,not_found,,,no_external_match,"SIMBAD: HD    203 otype=PM* (1.2"")",phase5c_v1,False,True,2026-05-15T21:06:17.770105,True,,medium,phase5e_v1
23,target,118301927,HD 14082B,TIC 118301927,1791.3788763981956,24380.207061767574,5.79524228732157,7.400017821935762,5.017025498351359,6.33334920244306,1.0666686194927024,0.1684209389687908,-1.2121119379200649,1.436763478430512,9.104879934457928,520,False,False,phase3_v1,14725,0.92270243,0.2835481027656155,0.6327228798188479,phase4_v1,False,False,False,False,False,False,False,flagged,not_attempted,matched,matched,phase5_v1,34.353291666666664,28.741611111111112,DK Tri,TTS/ROT,0.8999736895717944,HD  14082B,BY*,,0.9274414052135708,not_found,,,known_variable_match,"VSX: DK Tri type=TTS/ROT (0.9""); SIMBAD: HD  14082B otype=BY* (0.9"")",phase5c_v1,True,False,2026-05-15T21:06:17.863941,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
8,control,398018469,TIC 398018469,TIC 398018469,1813.576726211914,684.7381591796875,3.229908230457326,0.1666652664607681,0.053123039937418,0.0333330566645599,0.1333322097962082,3.999999494134848,0.0122821958350682,0.1042579603840967,-11.046329473050832,692,False,False,phase3_v1,14834,0.9214674,0.3253458400186705,0.6231711300315544,phase4_v1,True,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,23.6386016223691,68.948135589728,,,,HD   9407,PM*,,0.0025834501988793,not_found,,,no_external_match,"SIMBAD: HD   9407 otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.796925,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
24,control,440042075,TIC 440042075,TIC 440042075,1772.5277145239506,1606.2259674072266,5.469809505379262,0.0666667047771625,0.0242067406616115,0.0333333523885812,0.0333333523885812,1.0,-0.145870579322676,1.6770962385765618,-0.93984901542467,609,False,False,phase3_v1,13096,0.9214674,0.2461414277420668,0.6138883778701323,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,3.20017708980093,46.095403549577,,,,HD    818,PM*,,0.0020121453822955,not_found,,,no_external_match,"SIMBAD: HD    818 otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.896853,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
26,control,417236897,TIC 417236897,TIC 417236897,1965.503266277209,1652.7175903320312,5.375763086739589,0.0666654188098618,0.037317383717891,0.033332709394017,0.0333327094158448,1.0000000006548484,-0.0675438504740817,1.0981535863124954,-0.0325011146582028,705,False,False,phase3_v1,18197,0.9214674,0.2419093389425724,0.6112550781639379,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,17.7113956128308,67.7801243887217,,,,HD   6840,**,,0.0319440727134336,not_found,,,no_external_match,"SIMBAD: HD   6840 otype=** (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.906549,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
5,target,194503676,sig And,TIC 194503676,1766.374064807063,548.1243133544922,4.494650017497659,0.1000003924636985,0.0515745479424367,0.0333334641472902,0.0666669283164083,2.0000000006548335,-0.2823925027763844,0.7038638574855471,0.5617448865647248,702,False,False,phase3_v1,13096,0.9214674,0.2636636130430965,0.6111456571117281,phase4_v1,True,False,False,False,True,False,True,flagged,not_attempted,matched,matched,phase5_v1,4.581666666666666,36.78511111111111,NSV 118,,0.8312036119744395,* sig And,PM*,,0.8011781839582733,not_found,,,known_variable_match,"VSX: NSV 118 type= (0.8""); SIMBAD: * sig And otype=PM* (0.8"")",phase5c_v1,True,False,2026-05-15T21:06:17.780997,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
24,control,440042075,TIC 440042075,TIC 440042075,1772.8124368866502,1605.987548828125,5.356168294529143,0.0666667047771625,0.024203147559092,0.0333333523885812,0.0333333523885812,1.0,-0.217410907724682,1.9133665529430344,-2.187806551101289,405,False,False,phase3_v1,13096,0.9214674,0.2410275732538114,0.6107064239663289,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,3.20017708980093,46.095403549577,,,,HD    818,PM*,,0.0020121453822955,not_found,,,no_external_match,"SIMBAD: HD    818 otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.896853,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
26,control,417236897,TIC 417236897,TIC 417236897,1965.8254823841287,1632.9288482666016,5.3529399903304755,0.0666654188098618,0.0368705656546808,0.033332709394017,0.0333327094158448,1.0000000006548484,-0.0614143697637652,1.2391969191394194,-16.87486144557829,701,False,False,phase3_v1,18197,0.9214674,0.2408822996041623,0.6106160314644826,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,17.7113956128308,67.7801243887217,,,,HD   6840,**,,0.0319440727134336,not_found,,,no_external_match,"SIMBAD: HD   6840 otype=** (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.906549,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
25,target,91529289,phi For,TIC 91529289,1387.8190765369666,636.9352340698242,5.253358787002111,0.0666678802681417,0.0360058689275319,0.0333339345434069,0.0333339457247348,1.000000335433786,-0.2272422328235773,0.8549279685536639,-11.426509796250455,709,False,False,phase3_v1,12894,0.9214674,0.2364011655411222,0.607827765805983,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,37.007083333333334,-33.811027777777774,,,,* phi For,*,,0.0581486829424316,not_found,,,no_external_match,"SIMBAD: * phi For otype=* (0.1"")",phase5c_v1,False,False,2026-05-15T21:06:17.899177,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
26,control,417236897,TIC 417236897,TIC 417236897,1966.2240860970317,1610.398292541504,5.218611494713244,0.0666654188098618,0.0363618390565534,0.033332709394017,0.0333327094158448,1.0000000006548484,-0.0411439390566424,1.2914112395386343,-11.8234378712732,701,False,False,phase3_v1,18197,0.9214674,0.2348375173013868,0.6068548335872002,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,17.7113956128308,67.7801243887217,,,,HD   6840,**,,0.0319440727134336,not_found,,,no_external_match,"SIMBAD: HD   6840 otype=** (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.906549,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
10,control,196613658,TIC 196613658,TIC 196613658,1768.505731808765,849.9026298522949,5.094048590771595,0.066668034711256,0.0339302220763784,0.033334011770421,0.0333340229408349,1.0000003351055973,-0.1061712801078531,0.7689083678006363,0.234893256778264,694,False,False,phase3_v1,13066,0.9214674,0.2298194398330033,0.6036019735604302,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,17.0035398013815,43.9420877213532,,,,*  41 And,PM*,,0.0349144542491406,not_found,,,no_external_match,"SIMBAD: *  41 And otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.805757,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
5,control,266586474,TIC 266586474,TIC 266586474,1348.9067062502843,1106.9774627685547,5.054122406697327,1.266638968801999,0.6401008142347564,0.8333151183978771,0.4333238504041219,0.5199999866043782,-0.2840416585442545,1.6645698630343402,-8.071668979876904,248,False,False,phase3_v1,18136,0.9214674,0.2274355083013797,0.602249139107038,phase4_v1,False,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,319.484526648218,-32.1725471445341,,,,* eps Mic,PM*,,0.0040343898596299,not_found,,,no_external_match,"SIMBAD: * eps Mic otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.783185,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
13,control,380884414,TIC 380884414,TIC 380884414,2453.270218232855,1601.8152236938477,3.821687680829437,0.1000065248190367,0.0528376221482176,0.0333355082620983,0.0666710165569384,2.0000000009821903,0.1164701711637424,0.2155483907484323,2.2598828869977297,719,False,False,phase3_v1,13075,0.9214674,0.2376256529137504,0.5940008496933075,phase4_v1,True,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,16.21014426061,7.04594152889102,,,,HD   6374,PM*,,0.0063914485954581,not_found,,,no_external_match,"SIMBAD: HD   6374 otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.818938,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
5,target,194503676,sig And,TIC 194503676,1778.0212415072124,578.9399147033691,4.666188566094137,0.0666659783837531,0.0412377601078333,0.0333329836012126,0.0333329947825404,1.000000335443355,-0.1708108057487135,0.3763821131248313,1.9417713312171827,537,False,False,phase3_v1,13096,0.9214674,0.2148329339288804,0.5933287709520065,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,matched,matched,phase5_v1,4.581666666666666,36.78511111111111,NSV 118,,0.8312036119744395,* sig And,PM*,,0.8011781839582733,not_found,,,known_variable_match,"VSX: NSV 118 type= (0.8""); SIMBAD: * sig And otype=PM* (0.8"")",phase5c_v1,True,False,2026-05-15T21:06:17.780997,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
9,control,384986756,TIC 384986756,TIC 384986756,1791.6713561758236,828.2065391540527,3.726460875915424,0.0666686166532599,0.0406797373871086,0.0333343139118369,0.033334302741423,0.99999966489744,1.2208763942077432,2.1343816058210887,27.570764467169056,566,False,False,phase3_v1,14692,0.9214674,0.2366176505841167,0.5926453807123139,phase4_v1,True,False,False,True,False,True,True,flagged,not_attempted,matched,matched,phase5_v1,50.3606551307834,43.3296503903761,NSV 1107,,0.0782789100986548,* l Per,PM*,,0.0167687671746621,not_found,,,known_variable_match,"VSX: NSV 1107 type= (0.1""); SIMBAD: * l Per otype=PM* (0.0"")",phase5c_v1,True,False,2026-05-15T21:06:17.801091,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
6,control,240644651,TIC 240644651,TIC 240644651,1781.973569941371,1579.3442726135254,4.619276726247439,0.0666663136598799,0.0438054917358385,0.0333331624151469,0.033333151244733,0.999999664885864,-0.1917519820872544,1.0283138573167596,0.0124531081860368,704,False,False,phase3_v1,13065,0.9214674,0.2078985854515998,0.5900859131626273,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,8.62379657702518,47.9155420313053,,,,HD   3079,PM*,,0.0041083999210613,not_found,,,no_external_match,"SIMBAD: HD   3079 otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.788005,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
22,control,234309613,TIC 234309613,TIC 234309613,1347.6699430554995,415.8914089202881,4.618507629291407,0.066666841157712,0.027325418222972,0.0333334205843129,0.033333420573399,0.9999999996725828,-0.5522957939982479,1.1952048280629013,-4.315177698602952,534,False,False,phase3_v1,18270,0.9214674,0.2078328433181133,0.5900519253396723,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,35.4372525532317,-68.6594136153249,,,,* del Hyi,PM*,,0.020302228804768,not_found,,,no_external_match,"SIMBAD: * del Hyi otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.861866,False,"download_failed: expected an indented block (__init__.py, line 7)",medium,phase5e_v1
9,target,155996406,HD 2834,TIC 155996406,1359.8677555228926,414.0138626098633,4.419823410683425,0.0666670091995911,0.0351044741491932,0.0333334990064031,0.0333335101931879,1.000000335601877,-0.036742665603382,0.5414289856221615,5.252823655454108,717,False,False,phase3_v1,18298,0.9214674,0.212024132755502,0.5897415989285479,phase4_v1,True,False,False,False,False,True,True,flagged,not_attempted,not_found,matched,phase5_v1,7.854083333333335,-48.8035,,,,* lam01 Phe,PM*,,0.0523410260382642,not_found,,,no_external_match,"SIMBAD: * lam01 Phe otype=PM* (0.1"")",phase5c_v1,False,False,2026-05-15T21:06:17.798978,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
10,target,469974193,bet03 Tuc,TIC 469974193,1351.7043955908766,475.1384258270264,3.748137392239581,0.0999998035258613,0.0642935133673745,0.0333332696991419,0.0666665338267193,1.9999998328527449,-0.0130559597633176,0.1557895432235558,-3.958460273941227,698,False,False,phase3_v1,18270,0.9214674,0.2286661726219458,0.5896815546906871,phase4_v1,True,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,8.183458333333332,-63.03161111111111,,,,* bet03 Tuc,**,,0.9365279702657712,not_found,,,no_external_match,"SIMBAD: * bet03 Tuc otype=** (0.9"")",phase5c_v1,False,False,2026-05-15T21:06:17.803136,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
19,control,352180433,TIC 352180433,TIC 352180433,1771.8961859471196,384.92679595947266,4.551579231661287,0.0666664030668471,0.0281896024753223,0.0333332071240874,0.0333331959427596,0.999999664558894,-0.1830203086000239,0.4200917416631888,0.5914566613555508,719,False,False,phase3_v1,13088,0.9214674,0.2062997070781468,0.5887693868673846,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,matched,matched,phase5_v1,4.27285790560034,38.6816441666123,NSV 116,,0.1753362992429606,* tet And,**,,0.1951846810061641,not_found,,,known_variable_match,"VSX: NSV 116 type= (0.2""); SIMBAD: * tet And otype=** (0.2"")",phase5c_v1,True,False,2026-05-15T21:06:17.847883,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
14,control,57920096,TIC 57920096,TIC 57920096,1778.8283471143625,888.7052536010742,4.515786809068717,0.0666654419092083,0.0421158192693837,0.0333327153693971,0.0333327265398111,1.0000003351186306,0.2135013545895638,1.398816236061826,-3.745894110231802,713,False,False,phase3_v1,13030,0.9214674,0.2032104265152101,0.5871757504162842,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,4.65940729246549,31.51723037944,,,,HD   1439,PM*,,0.0086162569149113,not_found,,,no_external_match,"SIMBAD: HD   1439 otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.823459,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
24,target,381003375,HD 15115,TIC 381003375,1430.4110312935995,1275.9268283843994,3.647003395487683,0.0999981268560077,0.0647333052729663,0.0333327052139793,0.0666654216420283,2.0000003364284296,-0.0754193568801635,0.1951560015535789,-99.23885319156808,714,False,False,phase3_v1,14848,0.9214674,0.2241151729826515,0.5868498148674504,phase4_v1,True,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,36.56804166666667,6.2924444444444445,,,,HD  15115,PM*,,1.3137424508232087,not_found,,,no_external_match,"SIMBAD: HD  15115 otype=PM* (1.3"")",phase5c_v1,False,True,2026-05-15T21:06:17.894126,True,,low,phase5e_v1
11,control,461597067,TIC 461597067,TIC 461597067,1805.9477656845731,1044.8098182678225,4.486112131612687,0.1000014721466868,0.059288885044225,0.0666676499567984,0.0333338221898884,0.4999999581729555,-0.1302132316422566,1.0335167407452035,-3.737100316831515,718,False,False,phase3_v1,14811,0.9214674,0.2018750459225709,0.5863448514046682,phase4_v1,True,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,9.56074632591123,84.674980617209,,,,HD   3161,*,,0.0022452462304247,not_found,,,no_external_match,"SIMBAD: HD   3161 otype=* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.810256,False,"download_failed: expected an indented block (__init__.py, line 7)",overtriggered_review,phase5e_v1
22,control,234309613,TIC 234309613,TIC 234309613,1348.3380001753526,484.6453666687012,4.4769668288197515,0.0666668076300993,0.0468824607942224,0.0333334038041357,0.0333334038259636,1.0000000006548349,-0.139507366495239,0.9731907548011688,-5.164101139430613,313,False,False,phase3_v1,18270,0.9214674,0.2014635073361789,0.586088782942182,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,35.4372525532317,-68.6594136153249,,,,* del Hyi,PM*,,0.020302228804768,not_found,,,no_external_match,"SIMBAD: * del Hyi otype=PM* (0.0"")",phase5c_v1,False,False,2026-05-15T21:06:17.861866,False,"download_failed: expected an indented block (__init__.py, line 7)",medium,phase5e_v1
19,target,229142326,HD 10939,TIC 229142326,1379.593257079384,482.6784133911133,4.3626407110554855,0.0666663608790258,0.0432431156095844,0.0333331804395129,0.0333331804395129,1.0,0.033291081407583,0.4826736752404557,2.5797648447299935,713,False,False,phase3_v1,18295,0.9214674,0.2027682441093218,0.5854674164737965,phase4_v1,True,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,26.526666666666667,-53.52186111111111,,,,* q02 Eri,PM*,,1.3739245336483723,not_found,,,no_external_match,"SIMBAD: * q02 Eri otype=PM* (1.4"")",phase5c_v1,False,False,2026-05-15T21:06:17.845728,False,"download_failed: expected an indented block (__init__.py, line 7)",low,phase5e_v1
