pair_id,sample_role,tic_id,target_name,sector_or_product,event_time_btjd,depth_ppm,local_snr,duration_hours,fwhm_hours,ingress_duration_hours,egress_duration_hours,egress_ingress_ratio,skewness,kurtosis,delta_chi2_asym,n_points_window,edge_event,single_point_like,detector_version,n_lc_points,ml_score,quality_score,final_candidate_score,ranker_version,flag_low_snr,flag_edge_event,flag_single_point_like,flag_likely_flare_shape,flag_low_delta_chi2,flag_poor_asymmetry_fit,needs_manual_review,automated_vetting_status,eb_catalog_check_status,vsx_check_status,simbad_check_status,vetter_version,ra_deg,dec_deg,vsx_match_name,vsx_variable_type,vsx_sep_arcsec,simbad_main_id,simbad_otype,simbad_otypes,simbad_sep_arcsec,tess_eb_check_status,tess_eb_match_id,tess_eb_sep_arcsec,external_false_positive_flag,external_vetting_notes,external_vetter_version,flag_external_catalog_match
12,control,444335503,TIC 444335503,TIC 444335503,2873.330598165354,15480.220317840576,13.930446727432518,1.1500137607545184,1.1468934619770152,0.5444509642802586,0.6055627964742598,1.1122448782413097,-3.2747707784812894,10.94079813629488,-7.919090060110648,4319,False,False,phase3_v1,107878,0.92270243,0.4567346926944786,0.7440450929171775,phase4_v1,False,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2878.1403644806933,15626.192092895508,31.774877891720053,1.150007239633851,1.1487646300411145,0.5722258293353661,0.5777814102984848,1.0097087210648483,-3.5736521857272945,12.404298433958893,-12.283008475444603,4318,False,False,phase3_v1,107878,0.92270243,0.4505825232638909,0.7415842251449424,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2857.7001989675273,18750.96559524536,28.34455964907595,1.205588910197548,1.2031438441044884,0.6000166087324033,0.6055723014651448,1.00925923158107,-3.509023493492709,11.919263237511675,-78.56764450426544,4318,False,False,phase3_v1,107878,0.92270243,0.4505555538948642,0.7415734373973316,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2858.904166709522,16805.440187454224,16.23664101586227,1.233365915431932,1.2276428093755385,0.6444614744541468,0.5889044409777853,0.9137930882161454,-3.211029189671883,10.366476648715686,-263.83910318447124,4314,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2861.3083938137142,16686.677932739258,14.867154953155632,1.2444741214058013,1.2405715620334377,0.6333484461574699,0.6111256752483314,0.964912251630261,-3.172566950325925,10.090848846865304,-200.5213362425693,4312,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2860.1062810326334,19157.230854034424,24.473323837161335,1.1944744737738802,1.1926998806993652,0.6333492619960452,0.5611252117778349,0.8859648940134688,-3.394805950204568,11.180679020129409,-112.33492463777748,4203,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,False,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2854.094537325419,16209.48314666748,14.748553673688193,1.1889256206304708,1.181455685527908,0.6111299946787767,0.5777956259516941,0.945454536649598,-3.1378083541943647,10.167712762513828,-81.09809916339191,4316,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2868.5219631308664,16300.201416015623,12.981514320190264,1.1722420134174172,1.1668511960597243,0.594454484351445,0.5777875290659722,0.9719626048348232,-3.0879886050938894,9.915049387108306,-82.48022086685705,4315,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2856.4980816388234,16668.766736984253,17.24493057111053,1.14447750834006,1.1397717648505932,0.6000173407846887,0.5444601675553713,0.907407387332071,-3.2054360119993115,10.348111097715575,-181.88669594626023,4316,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
12,control,444335503,TIC 444335503,TIC 444335503,2880.545468524945,15661.776065826416,36.73157853903205,1.1666703672381118,1.1644590512951254,0.5833351920009591,0.5833351752371527,0.9999999712621378,-3.5684767160050983,12.269707849244195,-55.45975897197786,4314,False,False,phase3_v1,107878,0.92270243,0.45,0.741351215839386,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,5.97161160524547,60.9613876577015,,,,HD   1917,SB*,,0.006966641036593609,not_found,,,no_external_match,"SIMBAD: HD   1917 otype=SB* (0.0"")",phase5c_v1,False
22,target,63790159,gam Tri,TIC 63790159,1792.671793898932,1005.9475898742676,10.292387475304247,0.0666667167715786,0.0257146127805754,0.0333333528033108,0.0333333639682678,1.0000003349485131,-1.167458074188983,8.106962835104875,-3.199043292346687,711,False,False,phase3_v1,14756,0.9214674,0.4500000200969108,0.7407337197582773,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,34.32883333333333,33.84711111111111,,,,* gam Tri,PM*,,0.7257198156500323,not_found,,,no_external_match,"SIMBAD: * gam Tri otype=PM* (0.7"")",phase5c_v1,False
22,target,63790159,gam Tri,TIC 63790159,1804.492516272379,1134.932041168213,10.176686649123496,0.0666655209861346,0.0328773874534817,0.0333327604821533,0.0333327605039812,1.0000000006548475,-1.2037744112643396,6.6478079896738205,-5.21331727103825,709,False,False,phase3_v1,14756,0.9214674,0.4500000000392908,0.7407337117352293,phase4_v1,False,False,False,False,True,True,True,flagged,not_attempted,not_found,matched,phase5_v1,34.32883333333333,33.84711111111111,,,,* gam Tri,PM*,,0.7257198156500323,not_found,,,no_external_match,"SIMBAD: * gam Tri otype=PM* (0.7"")",phase5c_v1,False
5,control,266586474,TIC 266586474,TIC 266586474,1347.5039582253237,824.5706558227539,4.979138295944087,0.2999938449611363,0.2239842775434226,0.0333326494328503,0.266661195528286,8.00000000196455,-0.2302561759695885,1.2094979156342005,10.755381491374578,600,False,False,phase3_v1,18136,0.9214674,0.5509496770459203,0.730904965497322,phase4_v1,True,False,False,False,False,False,True,flagged,not_attempted,not_found,matched,phase5_v1,319.484526648218,-32.1725471445341,,,,* eps Mic,PM*,,0.004034389859629958,not_found,,,no_external_match,"SIMBAD: * eps Mic otype=PM* (0.0"")",phase5c_v1,False
